"",9.200
658.0000,3.4967E+002
659.0000,2.7151E+002
660.0000,2.6100E+002
661.0000,2.5896E+002
662.0000,2.5087E+002
663.0000,2.9551E+002
664.0000,2.4143E+002
665.0000,3.0015E+002
666.0000,3.2084E+002
667.0000,2.5506E+002
668.0000,2.4896E+002
669.0000,3.3580E+002
670.0000,2.8464E+002
671.0000,2.1640E+002
672.0000,2.6694E+002
673.0000,3.0322E+002
674.0000,3.6589E+002
675.0000,2.6842E+002
676.0000,2.2504E+002
677.0000,3.0388E+002
678.0000,2.5269E+002
679.0000,2.5682E+002
680.0000,2.7561E+002
681.0000,2.6572E+002
682.0000,3.0588E+002
683.0000,1.8726E+002
684.0000,2.5249E+002
685.0000,3.3682E+002
686.0000,2.1976E+002
687.0000,1.7572E+002
688.0000,2.1799E+002
689.0000,2.0679E+002
690.0000,1.9692E+002
691.0000,2.3436E+002
692.0000,3.5497E+002
693.0000,3.0046E+002
694.0000,3.0897E+002
695.0000,2.7283E+002
696.0000,2.5044E+002
697.0000,2.3434E+002
698.0000,2.4008E+002
699.0000,2.8411E+002
700.0000,3.4178E+002
701.0000,2.9316E+002
702.0000,2.6573E+002
703.0000,3.4258E+002
704.0000,3.1748E+002
705.0000,3.1780E+002
706.0000,2.1203E+002
707.0000,3.2286E+002
708.0000,2.5126E+002
709.0000,2.1884E+002
710.0000,2.2824E+002
711.0000,2.3169E+002
712.0000,2.3354E+002
713.0000,2.4755E+002
714.0000,2.3876E+002
715.0000,2.9191E+002
716.0000,2.2834E+002
717.0000,3.1159E+002
718.0000,2.2910E+002
719.0000,2.9229E+002
720.0000,2.7199E+002
721.0000,2.9183E+002
722.0000,3.6291E+002
723.0000,3.5535E+002
724.0000,2.2041E+002
725.0000,2.5005E+002
726.0000,3.3670E+002
727.0000,3.2914E+002
728.0000,3.2441E+002
729.0000,2.0749E+002
730.0000,1.9706E+002
731.0000,2.4358E+002
732.0000,3.3540E+002
733.0000,3.5735E+002
734.0000,3.0305E+002
735.0000,2.0280E+002
736.0000,2.3036E+002
737.0000,1.8038E+002
738.0000,2.6804E+002
739.0000,1.7363E+002
740.0000,1.7683E+002
741.0000,3.3353E+002
742.0000,3.2140E+002
743.0000,2.9818E+002
744.0000,2.3481E+002
745.0000,2.6831E+002
746.0000,2.2865E+002
747.0000,2.3256E+002
748.0000,2.9823E+002
749.0000,2.3747E+002
750.0000,2.6079E+002
751.0000,2.3385E+002
752.0000,2.4873E+002
753.0000,3.2307E+002
754.0000,2.4951E+002
755.0000,2.7648E+002
756.0000,2.8641E+002
757.0000,1.9421E+002
758.0000,2.0795E+002
759.0000,3.1394E+002
760.0000,1.7925E+002
761.0000,2.6266E+002
762.0000,3.4183E+002
763.0000,1.8303E+002
764.0000,2.0420E+002
765.0000,2.3358E+002
766.0000,1.6735E+002
767.0000,2.1085E+002
768.0000,2.3363E+002
769.0000,3.0282E+002
770.0000,3.4191E+002
771.0000,2.3899E+002
772.0000,2.3430E+002
773.0000,1.8049E+002
774.0000,1.8282E+002
775.0000,2.1337E+002
776.0000,1.8414E+002
777.0000,2.7726E+002
778.0000,2.1623E+002
779.0000,1.9704E+002
780.0000,0.0000E+000
781.0000,0.0000E+000
782.0000,3.2696E+002
783.0000,2.7708E+002
784.0000,0.0000E+000
785.0000,0.0000E+000
786.0000,0.0000E+000
787.0000,0.0000E+000
788.0000,0.0000E+000
789.0000,0.0000E+000
790.0000,3.2608E+002
791.0000,0.0000E+000
792.0000,3.4070E+002
793.0000,3.5607E+002
794.0000,2.6167E+002
795.0000,1.9502E+002
796.0000,2.2781E+002
797.0000,2.7740E+002
798.0000,2.8243E+002
799.0000,3.7573E+002
800.0000,2.7540E+002
801.0000,2.4150E+002
802.0000,3.4124E+002
803.0000,3.0087E+002
804.0000,2.3943E+002
805.0000,2.8432E+002
806.0000,2.2821E+002
807.0000,2.8078E+002
808.0000,3.2826E+002
809.0000,2.5123E+002
810.0000,2.6648E+002
811.0000,2.9316E+002
812.0000,2.7246E+002
813.0000,3.3385E+002
814.0000,3.2814E+002
815.0000,3.6635E+002
816.0000,2.7544E+002
817.0000,1.8308E+002
818.0000,2.7172E+002
819.0000,2.3611E+002
820.0000,2.7844E+002
821.0000,2.3972E+002
822.0000,3.0752E+002
823.0000,3.8553E+002
824.0000,2.1760E+002
825.0000,2.5383E+002
826.0000,3.5890E+002
827.0000,3.4300E+002
828.0000,3.4177E+002
829.0000,3.6745E+002
830.0000,3.0929E+002
831.0000,2.4092E+002
832.0000,2.8098E+002
833.0000,3.7978E+002
834.0000,3.7406E+002
835.0000,3.3597E+002
836.0000,3.6581E+002
837.0000,3.2240E+002
838.0000,3.6637E+002
839.0000,3.7529E+002
840.0000,3.1564E+002
841.0000,2.4769E+002
842.0000,3.2008E+002
843.0000,2.3324E+002
844.0000,2.5276E+002
845.0000,3.3949E+002
846.0000,2.4983E+002
847.0000,2.6310E+002
848.0000,3.2922E+002
849.0000,3.2425E+002
850.0000,3.3941E+002
851.0000,2.7909E+002
852.0000,2.6952E+002
853.0000,2.9381E+002
854.0000,3.1148E+002
855.0000,3.2145E+002
856.0000,3.3582E+002
857.0000,3.2809E+002
858.0000,3.2857E+002
859.0000,3.4702E+002
860.0000,3.4729E+002
861.0000,3.6980E+002
862.0000,2.9252E+002
863.0000,2.7008E+002
864.0000,3.6742E+002
865.0000,3.2869E+002
866.0000,3.8320E+002
867.0000,3.8765E+002
868.0000,3.6427E+002
869.0000,3.1208E+002
870.0000,3.0277E+002
871.0000,3.0084E+002
872.0000,2.7393E+002
873.0000,3.0092E+002
874.0000,3.1853E+002
875.0000,3.2789E+002
876.0000,3.8005E+002
877.0000,3.3338E+002
878.0000,3.6021E+002
879.0000,4.0299E+002
880.0000,3.4969E+002
881.0000,3.8291E+002
