"",9.200
791.0000,0.0000E+000
792.0000,1.0004E+001
793.0000,2.7457E+001
794.0000,-4.0479E+001
795.0000,-3.5860E+001
796.0000,-3.8772E+000
797.0000,8.4916E+000
798.0000,1.2622E+001
799.0000,3.5464E+001
800.0000,1.9017E+001
801.0000,-9.1088E+000
802.0000,-4.8724E+000
803.0000,2.6957E+001
804.0000,-7.4112E+000
805.0000,1.7720E+001
806.0000,-2.2686E+001
807.0000,-7.1945E+000
808.0000,-2.0185E+001
809.0000,-1.5157E+001
810.0000,1.1798E+000
811.0000,1.4407E+000
812.0000,-2.2551E+001
813.0000,-5.6440E+000
814.0000,3.5731E+000
815.0000,7.0119E+000
816.0000,-5.3699E+001
817.0000,-8.0030E+001
818.0000,-3.7685E+001
819.0000,-2.2847E+001
820.0000,5.3338E+000
821.0000,-1.5490E+001
822.0000,2.6893E+001
823.0000,4.3042E+001
824.0000,-3.9889E+001
825.0000,-1.5883E+001
826.0000,1.0993E+001
827.0000,1.2395E+001
828.0000,1.4791E+001
829.0000,2.8364E+001
830.0000,5.6915E+000
831.0000,-2.1703E+001
832.0000,-1.8484E+001
833.0000,1.2916E+001
834.0000,-6.7736E+000
835.0000,-1.9708E+001
836.0000,-9.1201E+000
837.0000,5.3331E+000
838.0000,9.6052E+000
839.0000,-3.3960E+000
840.0000,-2.5507E+001
841.0000,-4.9607E+001
842.0000,-4.1623E+001
843.0000,-7.5479E+001
844.0000,-2.2960E+001
845.0000,-2.8514E+001
846.0000,-3.1706E+001
847.0000,-4.1265E+001
848.0000,2.5216E-001
849.0000,1.9712E+000
850.0000,-1.3224E+001
851.0000,-1.3237E+001
852.0000,-4.4508E+000
853.0000,4.2006E+000
854.0000,8.7716E+000
855.0000,7.6017E+000
856.0000,8.1835E+000
857.0000,2.8164E+000
