"",9.200
826.0000,-3.5745E+002
827.0000,-3.6159E+002
828.0000,-3.6659E+002
829.0000,-3.7249E+002
830.0000,-3.7694E+002
831.0000,-3.7468E+002
832.0000,-3.7385E+002
833.0000,-3.7670E+002
834.0000,-3.7875E+002
835.0000,-3.7803E+002
836.0000,-3.7695E+002
837.0000,-3.8072E+002
838.0000,-3.8403E+002
839.0000,-3.8439E+002
840.0000,-3.8695E+002
841.0000,-3.8213E+002
842.0000,-3.7940E+002
843.0000,-3.7398E+002
844.0000,-3.7049E+002
845.0000,-3.6893E+002
846.0000,-3.6715E+002
847.0000,-3.6580E+002
848.0000,-3.6615E+002
849.0000,-3.6909E+002
